Reporting Week,Sail Year,Sail Month,F Pol Dep Time Id,L Pod Arr Time Id,Primary Svvd Close Date,Cgo Trade Cde,Cgo Trade Lane Cde,Shipment DIR,BPM Sales Region,BPM Sales Ofce Cde,BPM Local Region,Orig Ofce Cde,Primary Svvd Id,F Base Pol Svvd,L Base Pod Svvd,F Pol Svvd,L Pod Svvd,Trckg Grp Ref Cde,Bl Ref Cde,Sc Num,AGMT NUM,Agreement Creator,Agreement Approver,TEU,Freight Revenue,Orig City Nme,Orig State,Orig Country Nme,Dest City Nme,Dest State,Dest Country Nme,F Pol Nme,L Pod Nme,F Base Pol Nme,L Base Pod Nme,Cntr Type,Cgo Nature Cde,Sales Rep Code,Sales Name,SCTD IND,Freight  Revenue Type,Shipper Cde,Shipper Nme,Consign Cde,Consign Nme,Forward Cde,Forward Name,Ctrct Ctrl Pty Cde,Ctrct Ctrl Pty Name,BOUND,Contrib1,Contrib2,Contrib3,Net Freight,Cust ID,Cust Main Name,SOC IND,Intra river Ind,Trade Division,Booking Party Code,Booking Party Name,Dest Region,Booking Office,Account Scale,BCO_NVO,Industry,FOB IND,CNTR TYPE GRP,Region GRP Main Nme,GBL Grp Main Nme,BPM Sales Country,F_POL_DEP_TIME_ID,INLAND_CGO_ID,SC_COMMODITY_GROUP,C3 Adjustment,Dest Office,Commodity Group,品名,Primary SVVD Season Type
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7051294900,7051294810,,SHA50628502v1,zhuzy1,gujj1,2,687.24,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,40HQ,GC,X58,Lu Yin,0,>-5% and <=0%,7052637000,BLS Corporation Yantai Office,6991722000,"BLS VIETNAM CO., LTD",1062598000,Cosco Logistics Shanghai Company Limited,1062598000,Cosco Logistics Shanghai Company Limited,OB,500.94,450.19,424.68,687.24,6030449,Cosco Logistics Shanghai Company Limited,0,0,COSCON S.E.A,1062598000,Cosco Logistics Shanghai Company Limited,B.VNM,SHA,,NVO,,0,GP_Group,Cosco logistics,Cosco logistics,China,20170101,0,,433.85,SGN,OTH,其他,
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7051294910,7051294810,,SHA50628502v1,zhuzy1,gujj1,2,687.13,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,40HQ,GC,X58,Lu Yin,0,>-5% and <=0%,7052637000,BLS Corporation Yantai Office,6991722000,"BLS VIETNAM CO., LTD",1062598000,Cosco Logistics Shanghai Company Limited,1062598000,Cosco Logistics Shanghai Company Limited,OB,500.83,450.08,424.57,687.13,6030449,Cosco Logistics Shanghai Company Limited,0,0,COSCON S.E.A,1062598000,Cosco Logistics Shanghai Company Limited,B.VNM,SHA,,NVO,,0,GP_Group,Cosco logistics,Cosco logistics,China,20170101,0,,433.74,SGN,OTH,其他,
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7052528030,7052528030,,SHA60661041v13,yingch,gujj1,2,644.21,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,40HQ,GC,VR4,Ying ChengHang,0,>-10% and <=-5%,7254327000,Kace-Port International Logistics (Shanghai) Company Limited,6931222000,M&S VTEC SHIPPING LTD.,7509972000,Shanghai Qibai International Logistics Limited,7509972000,Shanghai Qibai International Logistics Limited,OB,458.76,408,382.5,644.21,7509972,Shanghai Qibai International Logistics Limited,0,0,COSCON S.E.A,1082161000,Shanghai Jie Yang International Freight & Forwarding Company Limited,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,425.93,SGN,GMT,"服装, 纺织品",
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7052528070,7052528070,,SHA60661041v13,yingch,gujj1,1,440.73,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,20GP,GC,VR4,Ying ChengHang,0,>0% and <=5%,7455271000,Shanghai Integrate Resource International Logistics Company Limited,6791308000,Vinafreight Joint Stock Company,7509972000,Shanghai Qibai International Logistics Limited,7509972000,Shanghai Qibai International Logistics Limited,OB,317.48,308.2,289.96,440.73,7509972,Shanghai Qibai International Logistics Limited,0,0,COSCON S.E.A,1082161000,Shanghai Jie Yang International Freight & Forwarding Company Limited,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,312.54,SGN,OTH,其他,
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7052528080,7052528080,,SHA60661041v13,yingch,gujj1,4,1254.53,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,40HQ,GC,VR4,Ying ChengHang,0,>-10% and <=-5%,6570968000,Global Goodwill Logistics Corporation,1259710000,TRUONG GIANG INT'L FREIGHT MANAGEMENT LTD,7509972000,Shanghai Qibai International Logistics Limited,7509972000,Shanghai Qibai International Logistics Limited,OB,884.29,782.79,731.77,1254.53,7509972,Shanghai Qibai International Logistics Limited,0,0,COSCON S.E.A,1082161000,Shanghai Jie Yang International Freight & Forwarding Company Limited,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,816.88,SGN,GMT,"服装, 纺织品",
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7052528090,7052528090,,SHA60661041v13,yingch,gujj1,1,440.73,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,20GP,GC,VR4,Ying ChengHang,0,>0% and <=5%,1178524000,A & V Shipping Company Limited,7158109000,Thanh Truc Tranportation,7509972000,Shanghai Qibai International Logistics Limited,7509972000,Shanghai Qibai International Logistics Limited,OB,317.48,308.2,289.96,440.73,7509972,Shanghai Qibai International Logistics Limited,0,0,COSCON S.E.A,1082161000,Shanghai Jie Yang International Freight & Forwarding Company Limited,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,312.54,SGN,PPS,塑料制品,
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7052528110,7052528110,,SHA60661041v13,yingch,gujj1,1,440.73,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,20GP,GC,VR4,Ying ChengHang,0,>0% and <=5%,7301700000,Sinobest Logistics Company Limited,6316344000,"Vinh Thinh Trading & Services Co.,Ltd  (Vts Vietnam)",7509972000,Shanghai Qibai International Logistics Limited,7509972000,Shanghai Qibai International Logistics Limited,OB,317.48,308.2,289.96,440.73,7509972,Shanghai Qibai International Logistics Limited,0,0,COSCON S.E.A,1082161000,Shanghai Jie Yang International Freight & Forwarding Company Limited,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,312.54,SGN,PPS,塑料制品,
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7052528120,7052528030,,SHA60661041v13,yingch,gujj1,1,372.96,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,20GP,GC,VR4,Ying ChengHang,0,>-15% and <=-10%,7254327000,Kace-Port International Logistics (Shanghai) Company Limited,6931222000,M&S VTEC SHIPPING LTD.,7509972000,Shanghai Qibai International Logistics Limited,7509972000,Shanghai Qibai International Logistics Limited,OB,251.04,241.76,223.52,372.96,7509972,Shanghai Qibai International Logistics Limited,0,0,COSCON S.E.A,1082161000,Shanghai Jie Yang International Freight & Forwarding Company Limited,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,245.23,SGN,GMT,"服装, 纺织品",
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7052528130,7052528130,,SHA58570010v1,xuch,gujj1,2,701.85,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,40HQ,GC,VR4,Ying ChengHang,0,>0% and <=5%,7301579000,Shenzhen Maxspeed Global Forwarding Company Limited,7043293000,"MLC ITL LOGISTICS CO., LTD",7509972000,Shanghai Qibai International Logistics Limited,7301579000,Shenzhen Maxspeed Global Forwarding Company Limited,OB,515.26,464.51,439.01,701.85,7301579,Shenzhen Maxspeed Global Forwarding Company Limited,0,0,COSCON S.E.A,1082161000,Shanghai Jie Yang International Freight & Forwarding Company Limited,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,482.22,SGN,GMT,"服装, 纺织品",
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7052528140,7052528130,,SHA58570010v1,xuch,gujj1,2,701.85,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,40HQ,GC,VR4,Ying ChengHang,0,>0% and <=5%,7301579000,Shenzhen Maxspeed Global Forwarding Company Limited,7043293000,"MLC ITL LOGISTICS CO., LTD",7509972000,Shanghai Qibai International Logistics Limited,7301579000,Shenzhen Maxspeed Global Forwarding Company Limited,OB,515.26,464.51,439.01,701.85,7301579,Shenzhen Maxspeed Global Forwarding Company Limited,0,0,COSCON S.E.A,1082161000,Shanghai Jie Yang International Freight & Forwarding Company Limited,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,482.22,SGN,GMT,"服装, 纺织品",
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7052528150,7052528130,,SHA58570010v1,xuch,gujj1,1,401.78,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,20GP,GC,VR4,Ying ChengHang,0,>-10% and <=-5%,7301579000,Shenzhen Maxspeed Global Forwarding Company Limited,7043293000,"MLC ITL LOGISTICS CO., LTD",7509972000,Shanghai Qibai International Logistics Limited,7301579000,Shenzhen Maxspeed Global Forwarding Company Limited,OB,279.29,270.02,251.77,401.78,7301579,Shenzhen Maxspeed Global Forwarding Company Limited,0,0,COSCON S.E.A,1082161000,Shanghai Jie Yang International Freight & Forwarding Company Limited,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,273.37,SGN,GMT,"服装, 纺织品",
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7052528150,7052528130,,SHA58570010v1,xuch,gujj1,2,701.87,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,40HQ,GC,VR4,Ying ChengHang,0,>0% and <=5%,7301579000,Shenzhen Maxspeed Global Forwarding Company Limited,7043293000,"MLC ITL LOGISTICS CO., LTD",7509972000,Shanghai Qibai International Logistics Limited,7301579000,Shenzhen Maxspeed Global Forwarding Company Limited,OB,515.28,464.53,439.03,701.87,7301579,Shenzhen Maxspeed Global Forwarding Company Limited,0,0,COSCON S.E.A,1082161000,Shanghai Jie Yang International Freight & Forwarding Company Limited,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,482.24,SGN,GMT,"服装, 纺织品",
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7052528220,7052528130,,SHA58570010v1,xuch,gujj1,1,401.78,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,20GP,GC,VR4,Ying ChengHang,0,>-10% and <=-5%,7301579000,Shenzhen Maxspeed Global Forwarding Company Limited,7043293000,"MLC ITL LOGISTICS CO., LTD",7509972000,Shanghai Qibai International Logistics Limited,7301579000,Shenzhen Maxspeed Global Forwarding Company Limited,OB,279.29,270.02,251.77,401.78,7301579,Shenzhen Maxspeed Global Forwarding Company Limited,0,0,COSCON S.E.A,1082161000,Shanghai Jie Yang International Freight & Forwarding Company Limited,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,273.37,SGN,GMT,"服装, 纺织品",
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7053001370,7053001370,,SHA55958019v1,pandun,gujj1,2,778.09,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,40HQ,GC,X55,Cao Xiaomin,0,>10% and <=15%,6460272000,Shanghai Kaijun Logistics Company,6913181000,EVERSTAR SEALANDAIR,6460272000,Shanghai Kaijun Logistics Company,6460272000,Shanghai Kaijun Logistics Company,OB,590.01,539.26,513.75,778.09,6460272,Shanghai Kaijun Logistics Company,0,0,COSCON S.E.A,1054846000,Shanghai OG Enterprises Company Limited International Forwarding Branc,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,617.64,SGN,GMT,"服装, 纺织品",
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7053001380,7053001380,,SHA55958019v1,pandun,gujj1,2,778.09,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,40HQ,GC,X55,Cao Xiaomin,0,>10% and <=15%,6460272000,Shanghai Kaijun Logistics Company,6913181000,EVERSTAR SEALANDAIR,6460272000,Shanghai Kaijun Logistics Company,6460272000,Shanghai Kaijun Logistics Company,OB,590.01,539.26,513.75,778.09,6460272,Shanghai Kaijun Logistics Company,0,0,COSCON S.E.A,1054846000,Shanghai OG Enterprises Company Limited International Forwarding Branc,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,617.64,SGN,GMT,"服装, 纺织品",
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7054363630,7054363630,,SHA63343001v1,caojf,gujj1,1,422.96,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,20GP,GC,X51,Cao Jingfang,0,>-5% and <=0%,7663333000,Zhenjiang Saiernico Electric Company Limited,6879563000,saigon offshore fabrication and engineering ltd,6974488000,Shanghai Jet Express International Freight Forwarding Company Limited,7663333000,Zhenjiang Saiernico Electric Company Limited,OB,300.06,290.78,272.54,422.96,7663333,Zhenjiang Saiernico Electric Company Limited,0,0,COSCON S.E.A,6974488000,Shanghai Jet Express International Freight Forwarding Company Limited,B.VNM,SHA,,,,0,GP_Group,,,China,20170101,0,,296.41,SGN,EGD,电子产品,
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7054363640,7054363640,,SHA63343001v1,caojf,gujj1,1,422.97,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,20GP,GC,X51,Cao Jingfang,0,>-5% and <=0%,7663333000,Zhenjiang Saiernico Electric Company Limited,6879563000,saigon offshore fabrication and engineering ltd,6974488000,Shanghai Jet Express International Freight Forwarding Company Limited,7663333000,Zhenjiang Saiernico Electric Company Limited,OB,300.07,290.79,272.55,422.97,7663333,Zhenjiang Saiernico Electric Company Limited,0,0,COSCON S.E.A,6974488000,Shanghai Jet Express International Freight Forwarding Company Limited,B.VNM,SHA,,,,0,GP_Group,,,China,20170101,0,,296.42,SGN,EGD,电子产品,
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7054363650,7054363630,,SHA63343002v1,caojf,tangqw,2,1307.15,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,40OT,AW,X51,Cao Jingfang,0,>-5% and <=0%,7663333000,Zhenjiang Saiernico Electric Company Limited,6879563000,saigon offshore fabrication and engineering ltd,6974488000,Shanghai Jet Express International Freight Forwarding Company Limited,7663333000,Zhenjiang Saiernico Electric Company Limited,OB,1065.29,892.69,772.52,1307.15,7663333,Zhenjiang Saiernico Electric Company Limited,0,0,COSCON S.E.A,6974488000,Shanghai Jet Express International Freight Forwarding Company Limited,B.VNM,SHA,,,,0,SP_Group,,,China,20170101,0,,820.27,SGN,EGD,电子产品,
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7054363660,7054363640,,SHA63343002v1,caojf,tangqw,2,1307.14,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,40OT,AW,X51,Cao Jingfang,0,>-5% and <=0%,7663333000,Zhenjiang Saiernico Electric Company Limited,6879563000,saigon offshore fabrication and engineering ltd,6974488000,Shanghai Jet Express International Freight Forwarding Company Limited,7663333000,Zhenjiang Saiernico Electric Company Limited,OB,1065.28,892.68,772.51,1307.14,7663333,Zhenjiang Saiernico Electric Company Limited,0,0,COSCON S.E.A,6974488000,Shanghai Jet Express International Freight Forwarding Company Limited,B.VNM,SHA,,,,0,SP_Group,,,China,20170101,0,,820.26,SGN,EGD,电子产品,
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7054379210,7054379210,,SHA60666055v1,xuch,gujj1,1,440.73,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,20GP,GC,VR6,Xu ChunHui,0,>0% and <=5%,7516664000,Shanghai My International Logistics Company Limited,7325214000,M&Y International Logistics (Cambodia) Company Limited,6503975000,China Shipping Agency (Shanghai)Company Limited,6503975000,China Shipping Agency (Shanghai)Company Limited,OB,317.48,308.2,289.96,440.73,6503975,China Shipping Agency (Shanghai)Company Limited,0,0,COSCON S.E.A,6503975000,China Shipping Agency (Shanghai)Company Limited,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,302.37,SGN,GMT,"服装, 纺织品",
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7054379220,7054379220,,SHA60666055v1,xuch,gujj1,4,1198.09,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,40HQ,GC,VR6,Xu ChunHui,0,>-15% and <=-10%,7516664000,Shanghai My International Logistics Company Limited,7325214000,M&Y International Logistics (Cambodia) Company Limited,6503975000,China Shipping Agency (Shanghai)Company Limited,6503975000,China Shipping Agency (Shanghai)Company Limited,OB,828.95,727.45,676.43,1198.09,6503975,China Shipping Agency (Shanghai)Company Limited,0,0,COSCON S.E.A,6503975000,China Shipping Agency (Shanghai)Company Limited,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,718.65,SGN,GMT,"服装, 纺织品",
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7054379230,7054379220,,SHA60666055v1,xuch,gujj1,4,1198.04,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,40HQ,GC,VR6,Xu ChunHui,0,>-15% and <=-10%,7516664000,Shanghai My International Logistics Company Limited,7325214000,M&Y International Logistics (Cambodia) Company Limited,6503975000,China Shipping Agency (Shanghai)Company Limited,6503975000,China Shipping Agency (Shanghai)Company Limited,OB,828.9,727.4,676.38,1198.04,6503975,China Shipping Agency (Shanghai)Company Limited,0,0,COSCON S.E.A,6503975000,China Shipping Agency (Shanghai)Company Limited,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,718.6,SGN,GMT,"服装, 纺织品",
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7054379250,7054379250,,SHA60666055v1,xuch,gujj1,2,678.09,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,40HQ,GC,VR6,Xu ChunHui,0,>-5% and <=0%,7516664000,Shanghai My International Logistics Company Limited,7325214000,M&Y International Logistics (Cambodia) Company Limited,6503975000,China Shipping Agency (Shanghai)Company Limited,6503975000,China Shipping Agency (Shanghai)Company Limited,OB,491.97,441.22,415.71,678.09,6503975,China Shipping Agency (Shanghai)Company Limited,0,0,COSCON S.E.A,6503975000,China Shipping Agency (Shanghai)Company Limited,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,436.36,SGN,GMT,"服装, 纺织品",
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7054379260,7054379220,,SHA60666055v1,xuch,gujj1,1,350.36,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,20GP,GC,VR6,Xu ChunHui,0,<= -15%,7516664000,Shanghai My International Logistics Company Limited,7325214000,M&Y International Logistics (Cambodia) Company Limited,6503975000,China Shipping Agency (Shanghai)Company Limited,6503975000,China Shipping Agency (Shanghai)Company Limited,OB,228.88,219.6,201.36,350.36,6503975,China Shipping Agency (Shanghai)Company Limited,0,0,COSCON S.E.A,6503975000,China Shipping Agency (Shanghai)Company Limited,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,211.92,SGN,GMT,"服装, 纺织品",
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7054379620,7054379620,GAC17105,,,,2,1211.57,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,20TK,RF,V01,Huang Bei,0,>-5% and <=0%,6430840000,Shanghai Supreme International Freight Forwarding,7084646000,"GLE Logistics (Vietnam) Co.,Ltd",6430840000,Shanghai Supreme International Freight Forwarding,6430840000,Shanghai Supreme International Freight Forwarding,OB,1007.79,1007.79,1007.79,1211.57,6430840,Shanghai Supreme International Freight Forwarding,1,0,COSCON S.E.A,6430840000,Shanghai Supreme International Freight Forwarding,B.VNM,SHA,,KEY N,,0,GP_Group,Shanghai Supreme International Freight Forwarding,Shanghai Supreme International Freight Forwarding,China,20170101,0,Group A,1057.99,SGN,,#N/A,
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SHA,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7054382480,7054382480,,SHA57270008v1,zhoulh,gujj1,2,738.09,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,40HQ,GC,V30,Zhou Rongchun,0,>5% and <=10%,7235768000,Shanghai Fanxing Through Traffic Company Limited,6786473000,Streamline Logistics Corporation,7322405000,Shanghai Hamsun International Logistics Company Limited,7322405000,Shanghai Hamsun International Logistics Company Limited,OB,550.79,500.04,474.53,738.09,7322405,Shanghai Hamsun International Logistics Company Limited,0,0,COSCON S.E.A,1075222000,Cosco Shanghai International Freight Comany Limited Central Branch,B.VNM,SHA,,NVO,,0,GP_Group,,,China,20170101,0,,538.72,SGN,FNP,家具、家具零部件,
201701,2017,1,20170101,20170107,20170101,IAT,IAN,S,B.SHA,SZH,B.SHA,SHA,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,CVTQCO015W,7053562200,7053562200,,SZH01450002v2,yangli1,gujj1,2,778.09,Shanghai,Shanghai,China,Ho Chi Minh (Cat Lai),Ho Chi Minh,Vietnam,Shanghai,Ho Chi Minh,Shanghai,Ho Chi Minh,40GP,GC,VB9,Yang Zheng,0,>-5% and <=0%,6733105000,ST. Johns Packaging (Kunshan) Limited,7570784000,St. Johns Packaging (Vietnam) Company Limited,6733105000,ST. Johns Packaging (Kunshan) Limited,6733105000,ST. Johns Packaging (Kunshan) Limited,OB,590.66,553.06,534.02,778.09,6733105,ST. Johns Packaging (Kunshan) Limited,0,0,COSCON S.E.A,6235557000,Cosco Suzhou International Freight Company Limited Kunshan Branch,B.VNM,SZH,,BCO,Furniture & Department Stores,0,GP_Group,,,China,20170101,0,,623.15,SGN,CML,化工类,
